t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,motor_contactor_open_groups,motor_thermal_trip_groups,motor_locked_out_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
1.077,1,643,NEXT_STEP,False,0.365996,-15.126039,675,0.370849,0.368313,0.37427,0.369966,0.370843,dist_bus,675,0.370843,0.370843,0.370849,FAULT_ACTIVE,0.365996,0.118,0.513,on,True,1.0,1.05,0.0,0.0,,,,0,0,12,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,FAULT_ACTIVE
1.08,1,645,NEXT_STEP,False,0.363827,-15.379947,675,0.368895,0.366509,0.372034,0.368141,0.368888,dist_bus,675,0.368888,0.368888,0.368895,RECOVERED,0.363827,0.106,0.461,on,True,1.0,1.05,0.0,0.0,,,,0,0,12,0,12,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
1.083,1,647,NEXT_STEP,False,1.00867,-15.628805,675,0.831699,0.723536,1.016598,0.754963,0.830821,dist_bus,675,0.830821,0.830821,0.831699,STALLED_MOTORS,1.00867,4.235,18.38,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.086,1,649,NEXT_STEP,False,0.852473,-14.438524,675,0.770995,0.716966,0.863067,0.732951,0.770738,dist_bus,675,0.770738,0.770738,0.770995,STALLED_MOTORS,0.852473,2.327,10.098,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.089,1,651,NEXT_STEP,False,0.841483,-14.734017,675,0.761387,0.712103,0.846585,0.725473,0.761182,dist_bus,675,0.761182,0.761182,0.761387,STALLED_MOTORS,0.841483,2.334,10.13,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.092,1,653,NEXT_STEP,False,0.851316,-14.508879,675,0.767815,0.717288,0.855424,0.730733,0.767602,dist_bus,675,0.767602,0.767602,0.767815,STALLED_MOTORS,0.851316,2.402,10.423,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.095,1,655,NEXT_STEP,False,0.857802,-14.376258,675,0.772669,0.721503,0.861446,0.735059,0.772453,dist_bus,675,0.772453,0.772453,0.772669,STALLED_MOTORS,0.857802,2.43,10.546,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.098,1,657,NEXT_STEP,False,0.863533,-14.259995,675,0.776917,0.725176,0.866721,0.738854,0.776698,dist_bus,675,0.776698,0.776698,0.776917,STALLED_MOTORS,0.863533,2.456,10.658,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.101,1,659,NEXT_STEP,False,0.869085,-14.146585,675,0.780995,0.728671,0.87183,0.742483,0.780772,dist_bus,675,0.780772,0.780772,0.780995,STALLED_MOTORS,0.869085,2.482,10.77,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.104,1,661,NEXT_STEP,False,0.87441,-14.037604,675,0.784895,0.732009,0.876724,0.745953,0.78467,dist_bus,675,0.78467,0.78467,0.784895,STALLED_MOTORS,0.87441,2.506,10.877,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.107,1,663,NEXT_STEP,False,0.879512,-13.9329,675,0.788623,0.735197,0.881406,0.749267,0.788395,dist_bus,675,0.788395,0.788395,0.788623,STALLED_MOTORS,0.879512,2.53,10.98,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.11,1,665,NEXT_STEP,False,0.884404,-13.832283,675,0.792189,0.738244,0.885888,0.752435,0.791958,dist_bus,675,0.791958,0.791958,0.792189,STALLED_MOTORS,0.884404,2.553,11.079,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.113,1,667,NEXT_STEP,False,0.889098,-13.735525,675,0.795602,0.741158,0.890181,0.755467,0.795368,dist_bus,675,0.795368,0.795368,0.795602,STALLED_MOTORS,0.889098,2.575,11.174,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.116,1,669,NEXT_STEP,False,0.893605,-13.642428,675,0.798872,0.743949,0.894297,0.758369,0.798635,dist_bus,675,0.798635,0.798635,0.798872,STALLED_MOTORS,0.893605,2.596,11.266,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.119,1,671,NEXT_STEP,False,0.897935,-13.552817,675,0.802006,0.746622,0.898246,0.76115,0.801767,dist_bus,675,0.801767,0.801767,0.802006,STALLED_MOTORS,0.897935,2.616,11.354,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.122,1,673,NEXT_STEP,False,0.902097,-13.46654,675,0.805012,0.749185,0.902035,0.763816,0.804771,dist_bus,675,0.804771,0.804771,0.805012,STALLED_MOTORS,0.902097,2.636,11.439,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.125,1,675,NEXT_STEP,False,0.906098,-13.383462,675,0.807897,0.751643,0.905673,0.766373,0.807653,dist_bus,675,0.807653,0.807653,0.807897,STALLED_MOTORS,0.906098,2.654,11.521,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.128,1,677,NEXT_STEP,False,0.909948,-13.303459,675,0.810666,0.754003,0.90917,0.768827,0.810421,dist_bus,675,0.810421,0.810421,0.810666,STALLED_MOTORS,0.909948,2.673,11.599,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.131,1,679,NEXT_STEP,False,0.913652,-13.226419,675,0.813326,0.756267,0.912529,0.771183,0.813079,dist_bus,675,0.813079,0.813079,0.813326,STALLED_MOTORS,0.913652,2.69,11.675,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.134,1,681,NEXT_STEP,False,0.917217,-13.152233,675,0.815882,0.758442,0.915758,0.773446,0.815632,dist_bus,675,0.815632,0.815632,0.815882,STALLED_MOTORS,0.917217,2.707,11.748,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.137,1,683,NEXT_STEP,False,0.92065,-13.080799,675,0.818339,0.760532,0.918864,0.77562,0.818087,dist_bus,675,0.818087,0.818087,0.818339,STALLED_MOTORS,0.92065,2.723,11.819,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.14,1,685,NEXT_STEP,False,0.923956,-13.012025,675,0.8207,0.76254,0.921851,0.77771,0.820447,dist_bus,675,0.820447,0.820447,0.8207,STALLED_MOTORS,0.923956,2.739,11.887,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.143,1,687,NEXT_STEP,False,0.927141,-12.945825,675,0.822972,0.764471,0.924726,0.779719,0.822717,dist_bus,675,0.822717,0.822717,0.822972,STALLED_MOTORS,0.927141,2.754,11.953,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.146,1,689,NEXT_STEP,False,0.930208,-12.882118,675,0.825156,0.766327,0.927492,0.78165,0.8249,dist_bus,675,0.8249,0.8249,0.825156,STALLED_MOTORS,0.930208,2.769,12.016,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.149,1,691,NEXT_STEP,False,0.933164,-12.820823,675,0.827258,0.768113,0.930154,0.783508,0.827,dist_bus,675,0.827,0.827,0.827258,STALLED_MOTORS,0.933164,2.783,12.077,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.152,1,693,NEXT_STEP,False,0.936013,-12.761865,675,0.829281,0.769831,0.932718,0.785296,0.829022,dist_bus,675,0.829022,0.829022,0.829281,STALLED_MOTORS,0.936013,2.796,12.136,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.155,1,695,NEXT_STEP,False,0.938758,-12.705172,675,0.831228,0.771484,0.935185,0.787016,0.830967,dist_bus,675,0.830967,0.830967,0.831228,STALLED_MOTORS,0.938758,2.809,12.192,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.158,1,697,NEXT_STEP,False,0.941404,-12.65067,675,0.833102,0.773074,0.937562,0.78867,0.832839,dist_bus,675,0.832839,0.832839,0.833102,STALLED_MOTORS,0.941404,2.822,12.247,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.161,1,699,NEXT_STEP,False,0.943954,-12.598292,675,0.834906,0.774604,0.93985,0.790263,0.834641,dist_bus,675,0.834641,0.834641,0.834906,STALLED_MOTORS,0.943954,2.834,12.3,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.164,1,701,NEXT_STEP,False,0.946413,-12.54797,675,0.836643,0.776078,0.942054,0.791796,0.836377,dist_bus,675,0.836377,0.836377,0.836643,STALLED_MOTORS,0.946413,2.846,12.351,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.167,1,703,NEXT_STEP,False,0.948784,-12.499642,675,0.838316,0.777497,0.944178,0.793273,0.838049,dist_bus,675,0.838049,0.838049,0.838316,STALLED_MOTORS,0.948784,2.857,12.4,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.17,1,705,NEXT_STEP,False,0.95107,-12.453247,675,0.839927,0.778863,0.946224,0.794694,0.839659,dist_bus,675,0.839659,0.839659,0.839927,STALLED_MOTORS,0.95107,2.868,12.448,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.173,1,707,NEXT_STEP,False,0.953274,-12.408723,675,0.841479,0.780178,0.948195,0.796063,0.841209,dist_bus,675,0.841209,0.841209,0.841479,STALLED_MOTORS,0.953274,2.879,12.494,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.176,1,709,NEXT_STEP,False,0.9554,-12.366012,675,0.842974,0.781445,0.950095,0.797382,0.842703,dist_bus,675,0.842703,0.842703,0.842974,STALLED_MOTORS,0.9554,2.889,12.538,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.179,1,711,NEXT_STEP,False,0.95745,-12.325061,675,0.844414,0.782666,0.951926,0.798652,0.844143,dist_bus,675,0.844143,0.844143,0.844414,STALLED_MOTORS,0.95745,2.899,12.581,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.182,1,713,NEXT_STEP,False,0.959428,-12.285815,675,0.845803,0.783842,0.953691,0.799876,0.84553,dist_bus,675,0.84553,0.84553,0.845803,STALLED_MOTORS,0.959428,2.908,12.622,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.185,1,715,NEXT_STEP,False,0.961335,-12.248223,675,0.84714,0.784974,0.955391,0.801054,0.846866,dist_bus,675,0.846866,0.846866,0.84714,STALLED_MOTORS,0.961335,2.917,12.662,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.188,1,717,NEXT_STEP,False,0.963174,-12.212234,675,0.848428,0.786065,0.95703,0.80219,0.848154,dist_bus,675,0.848154,0.848154,0.848428,STALLED_MOTORS,0.963174,2.926,12.7,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.191,1,719,NEXT_STEP,False,0.964949,-12.177799,675,0.849671,0.787117,0.958611,0.803284,0.849395,dist_bus,675,0.849395,0.849395,0.849671,STALLED_MOTORS,0.964949,2.935,12.737,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.194,1,721,NEXT_STEP,False,0.96666,-12.144875,675,0.850868,0.78813,0.960134,0.804339,0.850591,dist_bus,675,0.850591,0.850591,0.850868,STALLED_MOTORS,0.96666,2.943,12.773,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.197,1,723,NEXT_STEP,False,0.968311,-12.113414,675,0.852021,0.789107,0.961603,0.805355,0.851744,dist_bus,675,0.851744,0.851744,0.852021,STALLED_MOTORS,0.968311,2.951,12.807,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.2,1,725,NEXT_STEP,False,0.969904,-12.083374,675,0.853134,0.790048,0.963019,0.806334,0.852855,dist_bus,675,0.852855,0.852855,0.853134,STALLED_MOTORS,0.969904,2.959,12.841,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.203,1,727,NEXT_STEP,False,0.971441,-12.054714,675,0.854206,0.790956,0.964384,0.807279,0.853927,dist_bus,675,0.853927,0.853927,0.854206,STALLED_MOTORS,0.971441,2.966,12.873,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.206,1,729,NEXT_STEP,False,0.972923,-12.027395,675,0.85524,0.79183,0.9657,0.808188,0.854959,dist_bus,675,0.854959,0.854959,0.85524,STALLED_MOTORS,0.972923,2.973,12.904,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.209,1,731,NEXT_STEP,False,0.974354,-12.001376,675,0.856237,0.792673,0.966971,0.809066,0.855956,dist_bus,675,0.855956,0.855956,0.856237,STALLED_MOTORS,0.974354,2.98,12.934,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.212,1,733,NEXT_STEP,False,0.975734,-11.976622,675,0.857198,0.793486,0.968195,0.809912,0.856916,dist_bus,675,0.856916,0.856916,0.857198,STALLED_MOTORS,0.975734,2.987,12.963,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.215,1,735,NEXT_STEP,False,0.977065,-11.953097,675,0.858124,0.794269,0.969375,0.810727,0.857841,dist_bus,675,0.857841,0.857841,0.858124,STALLED_MOTORS,0.977065,2.993,12.99,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.218,1,737,NEXT_STEP,False,0.97835,-11.930764,675,0.859017,0.795025,0.970514,0.811513,0.858734,dist_bus,675,0.858734,0.858734,0.859017,STALLED_MOTORS,0.97835,2.999,13.017,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.221,1,739,NEXT_STEP,False,0.979589,-11.909593,675,0.859878,0.795753,0.971612,0.812271,0.859595,dist_bus,675,0.859595,0.859595,0.859878,STALLED_MOTORS,0.979589,3.005,13.043,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.224,1,741,NEXT_STEP,False,0.980785,-11.88955,675,0.860709,0.796455,0.972671,0.813002,0.860425,dist_bus,675,0.860425,0.860425,0.860709,STALLED_MOTORS,0.980785,3.011,13.068,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.227,1,743,NEXT_STEP,False,0.981938,-11.870605,675,0.86151,0.797132,0.973691,0.813706,0.861225,dist_bus,675,0.861225,0.861225,0.86151,STALLED_MOTORS,0.981938,3.017,13.093,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.23,1,745,NEXT_STEP,False,0.983051,-11.852726,675,0.862282,0.797784,0.974676,0.814385,0.861996,dist_bus,675,0.861996,0.861996,0.862282,STALLED_MOTORS,0.983051,3.022,13.116,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.233,1,747,NEXT_STEP,False,0.984125,-11.835886,675,0.863026,0.798413,0.975626,0.81504,0.86274,dist_bus,675,0.86274,0.86274,0.863026,STALLED_MOTORS,0.984125,3.027,13.139,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.236,1,749,NEXT_STEP,False,0.985161,-11.820059,675,0.863745,0.79902,0.976542,0.815671,0.863458,dist_bus,675,0.863458,0.863458,0.863745,STALLED_MOTORS,0.985161,3.032,13.16,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.239,1,751,NEXT_STEP,False,0.986161,-11.805216,675,0.864437,0.799606,0.977426,0.81628,0.86415,dist_bus,675,0.86415,0.86415,0.864437,STALLED_MOTORS,0.986161,3.037,13.181,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.242,1,753,NEXT_STEP,False,0.987125,-11.791333,675,0.865105,0.80017,0.978278,0.816867,0.864817,dist_bus,675,0.864817,0.864817,0.865105,STALLED_MOTORS,0.987125,3.042,13.202,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.245,1,755,NEXT_STEP,False,0.988056,-11.778382,675,0.865749,0.800714,0.9791,0.817434,0.865461,dist_bus,675,0.865461,0.865461,0.865749,STALLED_MOTORS,0.988056,3.046,13.221,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.248,1,757,NEXT_STEP,False,0.988954,-11.766342,675,0.86637,0.801239,0.979893,0.81798,0.866082,dist_bus,675,0.866082,0.866082,0.86637,STALLED_MOTORS,0.988954,3.051,13.24,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.251,1,759,NEXT_STEP,False,0.98982,-11.755189,675,0.866969,0.801745,0.980657,0.818506,0.86668,dist_bus,675,0.86668,0.86668,0.866969,STALLED_MOTORS,0.98982,3.055,13.258,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.254,1,761,NEXT_STEP,False,0.990655,-11.7449,675,0.867547,0.802232,0.981394,0.819013,0.867257,dist_bus,675,0.867257,0.867257,0.867547,STALLED_MOTORS,0.990655,3.059,13.276,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.257,1,763,NEXT_STEP,False,0.991461,-11.735452,675,0.868103,0.802702,0.982105,0.819503,0.867813,dist_bus,675,0.867813,0.867813,0.868103,STALLED_MOTORS,0.991461,3.063,13.293,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.26,1,765,NEXT_STEP,False,0.992239,-11.726826,675,0.868641,0.803156,0.982791,0.819975,0.86835,dist_bus,675,0.86835,0.86835,0.868641,STALLED_MOTORS,0.992239,3.067,13.309,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.263,1,767,NEXT_STEP,False,0.992989,-11.719003,675,0.869159,0.803593,0.983452,0.82043,0.868868,dist_bus,675,0.868868,0.868868,0.869159,STALLED_MOTORS,0.992989,3.07,13.325,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.266,1,769,NEXT_STEP,False,0.993712,-11.711962,675,0.869658,0.804015,0.98409,0.820869,0.869366,dist_bus,675,0.869366,0.869366,0.869658,STALLED_MOTORS,0.993712,3.074,13.34,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.269,1,771,NEXT_STEP,False,0.994411,-11.705682,675,0.87014,0.804422,0.984706,0.821292,0.869848,dist_bus,675,0.869848,0.869848,0.87014,STALLED_MOTORS,0.994411,3.077,13.355,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.272,1,773,NEXT_STEP,False,0.995084,-11.70015,675,0.870604,0.804814,0.985298,0.8217,0.870312,dist_bus,675,0.870312,0.870312,0.870604,STALLED_MOTORS,0.995084,3.08,13.369,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.275,1,775,NEXT_STEP,False,0.995733,-11.695345,675,0.871052,0.805192,0.98587,0.822093,0.870759,dist_bus,675,0.870759,0.870759,0.871052,STALLED_MOTORS,0.995733,3.084,13.383,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.278,1,777,NEXT_STEP,False,0.99636,-11.691249,675,0.871484,0.805557,0.986422,0.822473,0.871191,dist_bus,675,0.871191,0.871191,0.871484,STALLED_MOTORS,0.99636,3.087,13.396,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.281,1,779,NEXT_STEP,False,0.996964,-11.687848,675,0.8719,0.805908,0.986954,0.822839,0.871607,dist_bus,675,0.871607,0.871607,0.8719,STALLED_MOTORS,0.996964,3.09,13.409,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.284,1,781,NEXT_STEP,False,0.997546,-11.685126,675,0.872301,0.806247,0.987466,0.823191,0.872008,dist_bus,675,0.872008,0.872008,0.872301,STALLED_MOTORS,0.997546,3.092,13.421,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.287,1,783,NEXT_STEP,False,0.998108,-11.683065,675,0.872688,0.806573,0.987961,0.823531,0.872395,dist_bus,675,0.872395,0.872395,0.872688,STALLED_MOTORS,0.998108,3.095,13.433,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.29,1,785,NEXT_STEP,False,0.99865,-11.681652,675,0.873061,0.806888,0.988438,0.823859,0.872768,dist_bus,675,0.872768,0.872768,0.873061,STALLED_MOTORS,0.99865,3.098,13.444,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.293,1,787,NEXT_STEP,False,0.999173,-11.680874,675,0.873422,0.807192,0.988898,0.824175,0.873127,dist_bus,675,0.873127,0.873127,0.873422,STALLED_MOTORS,0.999173,3.1,13.455,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.296,1,789,NEXT_STEP,False,0.999677,-11.680717,675,0.873768,0.807485,0.989341,0.824479,0.873474,dist_bus,675,0.873474,0.873474,0.873768,STALLED_MOTORS,0.999677,3.103,13.466,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.299,1,791,NEXT_STEP,False,1.000163,-11.681165,675,0.874103,0.807767,0.989768,0.824773,0.873808,dist_bus,675,0.873808,0.873808,0.874103,STALLED_MOTORS,1.000163,3.105,13.476,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.302,1,793,NEXT_STEP,False,1.000631,-11.682204,675,0.874425,0.808039,0.99018,0.825056,0.87413,dist_bus,675,0.87413,0.87413,0.874425,STALLED_MOTORS,1.000631,3.107,13.486,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
1.305,1,795,NEXT_STEP,False,1.001083,-11.683825,675,0.874736,0.808301,0.990577,0.825329,0.874441,dist_bus,675,0.874441,0.874441,0.874736,STALLED_MOTORS,1.001083,3.11,13.496,on,True,1.0,1.05,0.0,0.0,,,,0,12,0,0,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,STALLED_MOTORS
